VentaID,Fecha,ClienteID,ProductoID,Cantidad
1807,2025-04-29,149,7,1
1808,2025-04-21,2,8,2
1809,2026-06-04,70,4,1
1810,2026-06-06,139,3,2
1811,2026-04-14,141,5,3
1812,2025-01-17,112,6,1
1813,2026-05-02,134,8,1
1814,2026-05-14,116,5,1
1815,2026-02-06,98,7,2
1816,2025-09-11,72,6,2
1817,2025-04-19,139,7,1
1818,2026-02-25,50,8,1
1819,2025-11-27,31,1,1
1820,2025-05-07,83,9,1
1821,2026-05-06,98,9,1
1822,2026-04-07,132,8,2
1823,2025-08-04,74,7,1
1824,2025-12-22,7,11,3
1825,2025-02-07,27,4,2
1826,2025-03-19,104,10,1
1827,2025-04-29,116,8,2
1828,2025-08-28,122,8,1
1829,2026-06-12,75,4,1
1830,2025-12-01,73,2,1
1831,2025-10-14,7,3,1
1832,2026-06-10,2,1,1
1833,2026-02-12,8,3,1
1834,2025-01-01,85,8,4
1835,2025-05-08,49,3,1
1836,2025-02-27,5,4,3
1837,2026-05-06,143,11,1
1838,2025-09-20,101,4,1
1839,2026-01-25,78,1,1
1840,2025-04-29,60,4,2
1841,2025-05-05,45,4,1
1842,2025-12-13,122,1,1
1843,2026-03-05,71,3,2
1844,2025-09-23,9,5,5
1845,2025-07-21,139,8,1
1846,2025-11-05,51,7,2
1847,2026-06-06,68,1,1
1848,2025-11-04,36,6,1
1849,2025-01-28,132,6,1
1850,2025-03-06,100,6,4
1851,2025-06-07,38,11,2
1852,2026-05-07,10,2,1
1853,2025-07-20,54,2,3
1854,2026-06-08,42,5,1
1855,2025-09-02,132,7,2
1856,2025-06-11,50,4,3
1857,2025-08-11,139,6,4
1858,2025-03-11,77,5,3
1859,2025-12-15,63,7,3
1860,2026-04-24,33,11,1
1861,2025-10-15,8,5,1
1862,2025-09-05,29,10,1
1863,2026-04-18,93,1,1
1864,2026-03-13,74,8,1
1865,2025-02-06,49,9,1
1866,2025-04-13,41,3,1
1867,2025-05-08,24,7,3
1868,2025-03-08,94,2,3
1869,2025-07-07,143,9,1
1870,2026-02-24,31,1,1
1871,2025-11-02,56,2,4
1872,2025-07-05,150,4,1
1873,2026-03-11,112,10,1
1874,2025-01-25,116,10,1
1875,2025-12-21,60,6,2
1876,2025-05-26,69,1,1
1877,2025-02-12,70,11,3
1878,2025-09-03,55,2,2
1879,2025-03-17,139,1,1
1880,2025-10-19,115,5,1
1881,2025-08-05,82,8,1
1882,2026-01-17,14,5,1
1883,2025-06-20,125,5,1
1884,2026-01-28,47,7,3
1885,2025-01-03,15,10,2
1886,2026-05-07,80,3,1
1887,2026-04-19,109,11,1
1888,2025-05-13,93,4,2
1889,2026-01-15,44,7,1
1890,2025-07-26,73,6,1
1891,2026-06-13,47,7,2
1892,2026-04-29,85,5,1
1893,2026-04-29,85,11,2
1894,2025-09-30,7,5,2
1895,2025-07-04,121,3,2
1896,2025-05-04,76,5,1
1897,2025-05-11,12,3,1
1898,2025-01-03,132,5,1
1899,2026-02-16,85,6,2
1900,2026-02-22,43,9,1
1901,2025-11-23,32,8,2
1902,2025-09-08,75,7,1
1903,2025-03-28,39,2,1
1904,2026-06-04,100,5,2
1905,2025-12-30,19,4,1
1906,2025-12-13,148,1,2
1907,2025-10-15,40,1,1
1908,2026-06-21,102,3,1
1909,2025-09-10,27,8,5
1910,2025-08-31,4,3,1
1911,2026-05-15,72,8,1
1912,2025-05-02,99,9,2
1913,2026-02-15,3,4,3
1914,2025-08-13,2,10,2
1915,2026-05-16,14,1,1
1916,2025-05-17,13,3,1
1917,2026-06-12,25,11,3
1918,2025-04-09,105,11,1
1919,2025-06-22,85,5,1
1920,2025-09-05,23,6,1
1921,2025-10-09,62,8,1
1922,2025-09-28,134,5,2
1923,2025-09-23,30,3,1
1924,2025-04-25,46,1,1
1925,2026-02-23,30,2,2
1926,2026-01-07,59,3,1
1927,2025-05-14,142,7,1
1928,2026-05-18,67,6,1
1929,2026-02-16,32,2,1
1930,2026-04-19,60,10,1
1931,2025-12-30,107,6,1
1932,2025-04-04,5,4,1
1933,2025-04-30,2,5,1
1934,2025-07-04,1,3,4
1935,2026-05-15,68,8,1
1936,2026-01-23,141,2,2
1937,2025-07-07,133,6,3
1938,2025-11-18,94,2,2
1939,2025-08-23,43,4,1
1940,2025-04-16,27,1,1
1941,2026-06-11,109,10,2
1942,2025-07-05,87,3,1
1943,2026-02-03,115,2,1
1944,2025-03-26,54,3,1
1945,2026-03-15,99,5,2
1946,2025-05-31,136,7,1
1947,2025-03-17,97,3,1
1948,2026-06-09,73,7,1
1949,2025-05-04,139,11,1
1950,2025-07-24,34,2,1
1951,2025-04-23,104,5,1
1952,2026-04-19,50,5,3
1953,2025-11-03,10,11,1
1954,2025-11-10,113,5,1
1955,2026-05-19,44,7,1
1956,2025-08-08,109,5,2
1957,2025-12-20,11,10,2
1958,2025-04-08,148,8,1
1959,2025-10-31,12,11,1
1960,2025-10-28,107,2,1
1961,2025-04-28,36,1,1
1962,2026-02-04,26,6,1
1963,2025-01-05,116,6,2
1964,2025-08-29,149,1,2
1965,2026-04-18,92,4,1
1966,2025-12-25,118,11,2
1967,2025-06-11,21,9,2
1968,2025-08-09,33,9,1
1969,2025-03-08,48,4,1
1970,2025-02-25,131,3,2
1971,2025-12-13,131,9,1
1972,2025-11-06,48,8,1
1973,2025-07-21,59,8,1
1974,2025-11-03,136,7,1
1975,2026-06-16,7,1,1
1976,2025-05-28,36,11,2
1977,2025-02-07,112,4,1
1978,2025-09-18,99,3,5
1979,2025-04-17,11,9,2
1980,2025-02-28,96,10,2
1981,2025-05-09,119,5,5
1982,2026-05-11,70,11,3
1983,2025-07-13,60,2,2
1984,2025-12-18,143,5,2
1985,2025-12-13,65,4,3
1986,2025-05-28,62,3,1
1987,2026-02-05,24,6,2
1988,2025-06-25,28,1,1
1989,2025-06-04,47,1,2
1990,2025-09-17,122,8,3
1991,2025-06-14,89,5,1
1992,2026-03-15,38,9,1
1993,2025-07-19,16,5,1
1994,2025-01-09,113,2,1
1995,2026-04-02,107,8,1
1996,2025-09-15,109,8,2
1997,2025-06-29,118,8,1
1998,2025-06-05,28,1,4
1999,2025-10-26,132,2,1
2000,2026-04-29,35,2,1
2001,2026-06-01,20,5,2
2002,2025-10-08,29,6,4
2003,2025-12-24,98,11,2
2004,2025-05-06,127,2,1
2005,2026-04-10,117,1,2
2006,2025-03-21,85,5,1
2007,2025-10-07,49,2,1
2008,2025-01-23,53,11,3
2009,2025-02-15,41,5,2
2010,2025-09-10,43,7,1
2011,2025-03-27,43,4,1
2012,2025-10-13,79,6,1
2013,2025-10-12,132,7,1
2014,2025-09-17,82,6,2
2015,2025-11-18,84,2,1
2016,2026-01-12,126,7,1
2017,2025-05-26,123,11,1
2018,2025-07-02,60,2,2
2019,2025-05-18,85,10,2
2020,2026-05-17,147,2,1
2021,2025-11-07,78,3,1
2022,2025-07-02,1,4,1
2023,2025-11-04,22,3,2
2024,2026-02-17,65,5,1
2025,2026-01-31,124,9,1
2026,2026-01-14,68,1,1
2027,2025-04-07,12,3,2
2028,2026-04-07,42,1,1
2029,2026-05-18,18,2,2
2030,2025-02-08,77,2,1
2031,2025-09-05,119,5,1
2032,2026-04-02,99,7,1
2033,2025-08-08,77,6,1
2034,2025-09-26,91,9,2
2035,2025-05-11,122,2,2
2036,2025-12-19,21,1,1
2037,2025-10-19,133,5,1
2038,2025-01-02,3,2,1
2039,2025-07-12,40,6,2
2040,2025-04-05,109,8,2
2041,2026-01-18,89,4,1
2042,2026-06-19,77,6,2
2043,2026-02-05,49,4,1
2044,2026-06-14,3,8,1
2045,2025-06-18,7,8,2
2046,2025-09-02,82,5,1
2047,2025-02-18,59,9,1
2048,2026-03-23,43,5,2
2049,2026-01-22,121,11,1
2050,2026-04-02,30,10,1
2051,2026-01-26,114,7,1
2052,2026-01-19,78,8,2
2053,2025-05-26,106,7,2
2054,2025-02-02,95,2,2
2055,2026-05-21,87,9,1
2056,2025-05-13,12,4,2
2057,2026-02-11,127,1,1
2058,2025-06-04,69,1,3
2059,2025-02-07,111,6,2
2060,2026-05-31,48,4,1
2061,2026-03-12,131,9,4
2062,2025-03-08,82,10,1
2063,2025-07-25,20,5,2
2064,2025-02-21,1,10,1
2065,2025-04-16,86,3,1
2066,2025-08-11,122,10,1
2067,2026-06-12,21,2,2
2068,2025-11-11,16,10,1
2069,2026-04-01,47,9,1
2070,2025-03-13,8,2,1
2071,2025-10-08,123,3,1
2072,2025-04-23,5,7,1
2073,2025-12-22,19,4,1
2074,2025-03-02,53,9,1
2075,2025-08-20,31,9,1
2076,2025-01-28,66,3,1
2077,2026-03-10,132,3,1
2078,2025-02-08,19,10,1
2079,2026-03-07,48,9,1
2080,2025-08-02,125,9,2
2081,2026-04-13,13,1,1
2082,2025-10-16,57,9,1
2083,2025-04-01,103,6,3
2084,2025-09-17,141,7,1
2085,2025-08-17,37,2,2
2086,2025-07-28,84,8,1
2087,2026-01-02,2,9,1
2088,2026-06-08,42,1,1
2089,2025-01-17,65,10,3
2090,2026-05-20,19,2,2
2091,2026-01-11,134,4,1
2092,2026-04-27,27,3,1
2093,2026-02-08,49,7,1
2094,2025-06-30,57,3,4
2095,2025-09-19,50,4,1
2096,2026-03-21,58,11,3
2097,2026-01-23,77,11,1
2098,2025-11-28,73,4,1
2099,2025-05-18,91,5,1
2100,2026-05-01,4,9,1
2101,2026-04-28,141,7,2
2102,2025-07-15,118,8,2
2103,2026-06-06,90,11,1
2104,2025-03-10,15,6,1
2105,2025-12-14,65,10,2
2106,2025-06-16,102,8,2
2107,2026-02-16,48,4,3
2108,2025-12-21,64,4,1
2109,2025-05-20,60,4,3
2110,2025-07-07,45,4,1
2111,2025-04-01,64,10,1
2112,2025-01-25,86,1,2
2113,2025-06-25,36,2,1
2114,2025-11-09,7,3,1
2115,2025-03-18,69,11,1
2116,2026-01-24,18,3,2
2117,2025-06-22,64,9,2
2118,2025-09-15,111,4,1
2119,2026-02-06,24,8,1
2120,2025-02-17,103,6,3
2121,2025-11-12,91,1,2
2122,2025-10-08,61,7,2
2123,2026-01-23,58,6,1
2124,2026-05-05,57,9,1
2125,2025-04-16,110,10,2
2126,2025-02-23,113,9,3
2127,2025-01-03,116,6,2
2128,2025-01-07,110,1,1
2129,2025-06-04,105,5,1
2130,2025-05-06,30,9,1
2131,2025-12-18,57,7,2
2132,2025-10-01,115,7,1
2133,2025-08-26,128,6,1
2134,2026-01-05,123,10,1
2135,2026-05-01,123,6,1
2136,2025-09-08,33,11,1
2137,2025-09-22,40,10,2
2138,2025-01-13,150,8,1
2139,2025-08-27,114,6,3
2140,2025-03-13,45,6,1
2141,2026-01-11,16,5,1
2142,2026-01-08,90,11,1
2143,2025-08-26,123,10,1
2144,2026-06-09,25,4,4
2145,2026-03-21,119,4,1
2146,2025-12-06,148,7,1
2147,2026-06-06,135,9,1
2148,2025-12-26,37,3,2
2149,2025-06-12,65,10,1
2150,2026-04-16,55,7,1
2151,2025-05-14,40,10,1
2152,2025-02-26,97,4,1
2153,2025-05-22,132,3,2
2154,2025-11-16,43,3,3
2155,2025-02-16,3,8,1
2156,2025-10-06,129,10,1
2157,2026-03-22,138,5,3
2158,2025-06-01,43,2,1
2159,2026-02-16,130,10,2
2160,2026-03-18,124,7,1
2161,2025-08-09,96,3,2
2162,2026-03-17,7,4,2
2163,2025-01-02,4,2,1
2164,2025-07-28,12,10,1
2165,2025-05-15,81,11,1
2166,2026-05-08,110,2,2
2167,2025-10-25,36,10,2
2168,2025-08-31,135,2,3
2169,2026-01-19,139,11,2
2170,2026-04-29,81,10,2
2171,2025-11-23,116,3,4
2172,2025-05-25,42,11,1
2173,2025-10-19,72,11,2
2174,2026-06-19,119,5,2
2175,2026-06-12,147,10,1
2176,2025-04-09,130,9,2
2177,2025-04-15,118,3,1
2178,2026-03-05,113,3,2
2179,2025-02-13,32,6,1
2180,2026-06-11,42,5,3
2181,2025-10-12,148,10,1
2182,2026-01-22,104,6,1
2183,2026-05-14,81,3,1
2184,2025-08-05,112,5,1
2185,2026-01-04,96,10,1
2186,2025-09-19,1,10,1
2187,2026-03-15,133,9,3
2188,2025-03-09,126,2,5
2189,2025-01-06,103,8,1
2190,2025-08-28,77,10,1
2191,2025-11-21,53,4,1
2192,2025-09-11,1,4,4
2193,2025-04-07,83,10,1
2194,2025-02-25,48,11,5
2195,2025-10-03,13,7,1
2196,2025-05-01,96,8,1
2197,2025-02-19,32,8,2
2198,2025-11-08,52,4,1
2199,2025-07-31,133,1,2
2200,2026-01-01,126,10,3
2201,2025-07-18,30,11,1
2202,2025-07-05,80,9,1
2203,2026-04-25,117,4,1
2204,2025-09-23,60,6,2
2205,2025-12-06,14,6,1
2206,2025-04-30,34,6,1
2207,2025-09-20,18,2,1
2208,2025-05-13,87,9,2
2209,2025-04-30,130,1,1
2210,2026-01-31,41,11,1
2211,2025-03-09,21,4,2
2212,2025-03-22,40,1,1
2213,2025-08-23,104,4,1
2214,2025-05-11,16,10,1
2215,2026-03-20,131,3,2
2216,2025-05-10,97,8,2
2217,2026-04-02,128,8,3
2218,2026-05-03,65,1,2
2219,2026-06-21,37,7,2
2220,2026-03-21,136,8,1
2221,2026-06-18,30,4,2
2222,2026-03-19,84,2,1
2223,2026-03-30,12,1,3
2224,2025-04-03,30,8,2
2225,2025-04-09,14,1,3
2226,2025-03-04,46,1,1
2227,2025-10-14,39,9,1
2228,2026-04-03,129,6,1
2229,2025-03-29,2,11,1
2230,2025-01-29,118,1,2
2231,2025-08-07,7,8,1
2232,2025-08-28,67,7,1
2233,2026-05-11,144,6,2
2234,2025-04-10,67,8,1
2235,2025-04-18,128,9,1
2236,2025-04-16,145,1,1
2237,2026-04-12,132,5,1
2238,2025-07-17,115,1,2
2239,2025-09-22,96,1,2
2240,2025-07-11,77,9,2
2241,2025-11-27,85,4,2
2242,2025-12-13,21,2,5
2243,2026-05-02,57,6,1
2244,2026-05-04,4,7,1
2245,2025-07-14,33,2,1
2246,2025-11-02,2,7,1
2247,2026-01-21,89,3,1
2248,2025-05-17,141,9,3
2249,2026-05-16,105,4,2
2250,2025-11-08,42,11,2
2251,2025-02-24,46,2,2
2252,2025-09-04,48,9,1
2253,2025-07-23,105,6,1
2254,2025-12-09,123,11,1
2255,2025-09-23,6,5,1
2256,2025-05-10,47,5,1
2257,2026-06-19,72,3,1
2258,2025-06-04,115,3,1
2259,2026-01-07,56,7,1
2260,2026-04-25,82,6,2
2261,2026-03-14,123,11,1
2262,2026-05-28,117,2,2
2263,2026-06-11,48,10,1
2264,2025-11-12,14,11,1
2265,2026-02-23,37,4,2
2266,2026-04-23,30,6,2
2267,2025-01-03,69,9,2
2268,2026-03-01,136,4,3
2269,2025-07-27,118,1,2
2270,2025-01-02,75,7,4
2271,2025-04-26,64,4,1
2272,2026-01-12,43,10,1
2273,2025-05-20,14,6,1
2274,2025-08-09,47,7,1
2275,2025-01-23,23,6,1
2276,2026-04-26,105,5,1
2277,2025-05-31,6,9,1
2278,2025-07-03,63,7,1
2279,2025-10-01,122,11,1
2280,2025-11-17,12,4,1
2281,2026-01-02,22,7,1
2282,2025-07-04,89,7,2
2283,2025-09-24,13,1,1
2284,2025-05-21,134,10,1
2285,2026-05-28,64,11,1
2286,2025-01-10,29,7,1
2287,2026-03-22,148,11,1
2288,2026-04-22,13,8,2
2289,2026-01-30,38,10,2
2290,2026-01-06,128,4,1
2291,2025-03-08,137,2,1
2292,2025-08-25,114,11,5
2293,2025-08-23,57,8,2
2294,2025-09-09,58,9,2
2295,2025-12-20,84,1,2
2296,2025-07-10,105,8,2
2297,2025-07-24,122,11,1
2298,2025-04-14,80,8,1
2299,2025-01-22,64,3,1
2300,2025-04-24,136,9,1
2301,2026-04-14,17,2,2
2302,2025-06-04,30,7,4
2303,2026-01-05,50,11,1
2304,2025-05-14,42,4,1
2305,2025-10-26,125,1,5
2306,2025-02-04,9,11,1
2307,2025-09-07,134,11,1
2308,2025-11-15,12,1,1
2309,2025-09-24,67,8,1
2310,2025-10-16,103,11,3
2311,2025-08-26,79,7,1
2312,2026-02-02,91,5,3
2313,2025-05-23,25,8,2
2314,2025-11-22,100,9,1
2315,2025-11-29,55,4,1
2316,2025-11-13,150,1,1
2317,2025-05-18,107,10,1
2318,2025-04-20,96,5,2
2319,2025-05-20,124,11,2
2320,2025-09-23,40,9,3
2321,2025-11-21,132,4,1
2322,2025-04-29,38,3,1
2323,2025-09-24,75,6,1
2324,2025-02-07,8,7,1
2325,2025-12-21,114,2,1
2326,2026-04-16,92,7,2
2327,2025-05-10,3,9,1
2328,2025-01-07,103,7,5
2329,2025-12-23,66,7,1
2330,2025-07-27,28,3,1
2331,2025-04-16,111,3,3
2332,2025-03-12,15,5,1
2333,2026-05-19,129,3,5
2334,2025-01-28,136,1,4
2335,2026-06-08,26,9,1
2336,2026-06-09,137,10,3
2337,2025-01-07,125,11,1
2338,2025-02-26,130,11,1
2339,2025-04-25,48,7,2
2340,2025-02-14,96,1,1
2341,2025-11-08,49,3,3
2342,2025-02-15,53,5,2
2343,2026-03-26,18,6,1
2344,2026-04-25,68,6,3
2345,2026-04-21,120,3,1
2346,2025-01-08,123,4,2
2347,2025-01-31,139,11,1
2348,2025-12-07,4,2,2
2349,2025-03-09,88,9,3
2350,2025-06-19,18,2,3
2351,2026-01-21,129,1,1
2352,2025-05-20,74,6,1
2353,2025-08-05,33,9,2
2354,2025-02-06,63,2,1
2355,2025-07-04,19,7,2
2356,2026-04-29,100,2,1
2357,2025-11-04,54,11,1
2358,2025-10-04,37,1,1
2359,2026-01-01,55,11,2
2360,2025-12-05,146,2,2
2361,2026-03-14,51,2,1
2362,2026-02-24,139,10,1
2363,2026-03-09,120,5,1
2364,2025-06-15,120,2,1
2365,2025-01-06,120,7,1
2366,2026-03-14,90,5,1
2367,2026-04-14,124,2,3
2368,2025-05-01,38,7,1
2369,2025-02-16,95,9,5
2370,2025-12-23,115,4,2
2371,2026-02-05,128,3,1
2372,2026-03-24,75,3,1
2373,2026-04-30,29,5,1
2374,2025-02-26,14,10,3
2375,2026-03-14,39,1,2
2376,2026-03-30,128,4,2
2377,2026-04-08,37,10,3
2378,2025-09-26,34,4,2
2379,2025-06-24,131,4,1
2380,2025-03-19,114,11,3
2381,2026-02-20,71,4,1
2382,2025-11-02,98,7,2
2383,2026-02-15,71,7,2
2384,2025-06-18,88,11,1
2385,2026-04-05,112,3,2
2386,2026-01-27,63,9,3
2387,2026-04-01,127,8,1
2388,2025-06-11,57,3,1
2389,2025-11-02,125,1,1
2390,2025-03-05,120,7,2
2391,2025-06-05,55,3,2
2392,2025-08-21,141,7,1
2393,2025-09-06,102,11,2
2394,2026-03-12,71,7,1
2395,2026-02-05,35,5,3
2396,2025-06-21,114,9,1
2397,2025-09-25,9,3,2
2398,2025-11-25,30,4,1
2399,2026-02-05,67,9,1
2400,2026-06-14,76,11,2
2401,2025-07-06,91,9,2
2402,2025-07-09,91,10,1
2403,2025-04-03,29,9,1
2404,2025-04-02,111,4,1
2405,2026-03-05,61,1,1
2406,2026-04-13,130,5,2
2407,2025-07-08,148,11,1
2408,2025-08-05,79,4,1
2409,2025-05-24,33,2,2
2410,2026-02-20,148,3,1
2411,2026-06-22,141,9,1
2412,2026-04-07,75,3,3
2413,2025-09-12,63,9,2
2414,2025-07-22,122,10,1
2415,2025-10-16,77,8,3
2416,2025-03-05,100,10,3
2417,2025-03-07,136,3,1
2418,2025-03-06,31,1,1
2419,2025-02-15,10,5,1
2420,2025-08-30,126,7,2
2421,2025-09-02,64,8,1
2422,2025-09-04,1,10,2
2423,2025-12-06,77,1,4
2424,2026-03-01,99,11,5
2425,2025-07-01,3,1,2
2426,2025-03-10,119,3,1
2427,2025-07-29,26,7,5
2428,2026-06-20,37,7,1
2429,2026-03-24,145,5,1
2430,2025-02-05,145,9,1
2431,2025-07-14,33,8,1
2432,2026-02-23,6,5,1
2433,2025-10-13,121,8,2
2434,2025-05-12,124,6,2
2435,2025-12-16,31,1,3
2436,2025-03-07,34,6,1
2437,2025-10-01,109,10,1
2438,2025-05-02,76,5,3
2439,2025-11-19,147,6,2
2440,2025-02-01,123,8,1
2441,2025-12-22,140,9,2
2442,2025-10-22,3,6,2
2443,2026-05-22,42,10,1
2444,2025-12-12,4,7,2
2445,2025-05-20,60,7,1
2446,2025-10-14,133,4,1
2447,2026-01-24,65,8,2
2448,2025-11-01,16,4,1
2449,2025-07-24,57,5,1
2450,2025-08-14,80,4,1
2451,2025-11-06,23,3,1
2452,2026-03-26,147,7,1
2453,2025-12-14,102,8,2
2454,2026-04-28,12,8,2
2455,2025-07-08,95,4,2
2456,2026-01-07,123,8,2
2457,2025-12-14,117,8,4
2458,2025-09-27,69,2,2
2459,2025-05-28,91,6,1
2460,2025-10-31,42,10,3
2461,2025-01-22,2,2,1
2462,2025-03-09,110,7,1
2463,2026-02-18,77,3,1
2464,2025-07-27,104,8,2
2465,2026-05-17,145,1,1
2466,2025-07-03,26,3,1
2467,2025-09-24,137,9,1
2468,2025-12-08,4,5,1
2469,2025-07-11,1,1,1
2470,2026-06-19,122,4,1
2471,2026-05-29,28,6,1
2472,2025-02-28,72,7,2
2473,2026-01-08,114,1,1
2474,2025-07-25,116,4,2
2475,2026-03-02,34,7,5
2476,2026-04-23,22,2,5
2477,2025-11-24,102,1,3
2478,2025-12-13,76,10,4
2479,2025-04-12,129,1,1
2480,2025-11-07,133,7,1
2481,2025-02-21,37,8,2
2482,2026-03-21,150,3,1
2483,2026-05-23,122,1,1
2484,2025-10-01,129,10,1
2485,2026-05-19,124,1,1
2486,2026-04-09,16,6,1
2487,2025-02-10,62,10,1
2488,2026-04-26,142,11,1
2489,2025-01-21,66,4,1
2490,2026-01-16,140,9,2
2491,2025-02-21,27,10,1
2492,2026-05-13,52,7,3
2493,2025-10-22,145,1,1
2494,2025-11-16,70,11,2
2495,2025-02-28,150,6,1
2496,2025-11-23,130,10,2
2497,2025-01-17,124,2,1
2498,2025-10-02,102,10,3
2499,2025-05-16,71,9,2
2500,2025-07-16,61,5,1
2501,2026-03-13,10,9,2
2502,2026-03-15,131,10,1
2503,2026-01-05,62,6,1
2504,2026-04-03,70,8,1
2505,2025-10-29,36,3,1
2506,2025-04-30,133,10,1
2507,2026-04-25,58,2,1
2508,2026-06-11,55,4,5
2509,2025-05-11,107,10,1
2510,2025-06-29,53,4,1
2511,2026-04-11,130,5,1
2512,2026-01-05,140,5,1
2513,2025-04-08,147,1,2
2514,2026-02-04,45,8,1
2515,2025-10-10,92,5,2
2516,2025-11-08,61,6,1
2517,2026-03-14,24,4,2
2518,2026-03-20,35,5,3
2519,2025-07-12,52,10,1
2520,2026-05-28,60,6,2
2521,2026-03-26,23,6,1
2522,2025-12-23,65,3,1
2523,2025-05-04,1,10,5
2524,2025-09-02,95,10,1
2525,2025-08-29,144,9,1
2526,2026-04-23,105,8,2
2527,2026-04-14,105,10,3
2528,2025-06-09,41,1,2
2529,2026-01-20,40,8,1
2530,2025-10-01,20,8,2
2531,2026-01-17,85,3,3
2532,2025-10-30,68,10,1
2533,2025-10-12,81,2,1
2534,2025-03-20,123,7,1
2535,2025-02-20,54,8,1
2536,2026-06-18,86,10,1
2537,2025-08-04,61,3,1
2538,2025-05-22,143,1,1
2539,2025-03-10,71,3,3
2540,2025-10-27,5,7,1
2541,2026-05-27,83,3,1
2542,2025-06-08,135,10,1
2543,2026-01-06,101,10,1
2544,2026-01-04,132,7,1
2545,2025-05-10,62,10,3
2546,2025-07-04,75,4,1
2547,2026-04-18,16,9,1
2548,2025-10-27,46,7,1
2549,2025-06-23,7,2,5
2550,2025-10-06,107,5,1
2551,2026-03-28,74,5,1
2552,2025-11-28,37,5,5
2553,2025-06-09,8,1,1
2554,2025-09-19,51,3,1
2555,2025-01-11,81,10,1
2556,2025-12-10,5,11,1
2557,2026-01-09,102,8,3
2558,2026-05-28,45,10,3
2559,2025-10-30,72,1,5
2560,2026-03-17,123,2,1
2561,2025-07-20,121,10,2
2562,2025-12-28,12,11,1
2563,2025-07-20,20,5,1
2564,2025-07-22,19,7,1
2565,2026-04-25,67,1,3
2566,2025-03-16,113,11,1
2567,2026-05-23,41,3,1
2568,2025-08-22,147,6,1
2569,2025-07-19,76,9,2
2570,2025-12-07,136,1,1
2571,2025-02-02,23,8,2
2572,2026-01-04,92,9,1
2573,2026-04-20,11,3,2
2574,2025-11-06,107,4,1
2575,2025-04-13,67,9,1
2576,2025-01-31,143,1,1
2577,2026-03-04,2,1,1
2578,2025-04-14,140,8,1
2579,2025-06-13,27,5,4
2580,2026-05-17,127,2,2
2581,2025-04-05,87,9,1
2582,2026-03-20,16,2,2
2583,2025-02-15,129,5,3
2584,2025-07-23,137,10,1
2585,2025-09-13,62,6,1
2586,2025-02-02,129,9,2
2587,2026-01-26,64,8,2
2588,2026-03-13,79,3,1
2589,2025-05-01,56,4,1
2590,2025-11-19,144,11,2
2591,2025-11-10,26,3,3
2592,2025-04-22,123,7,2
2593,2025-06-07,92,4,3
2594,2026-04-03,99,10,3
2595,2025-04-21,54,9,1
2596,2026-01-11,147,2,2
2597,2025-07-22,130,4,1
2598,2026-05-25,46,8,2
2599,2026-06-17,142,11,2
2600,2026-05-21,150,11,2
2601,2025-07-14,104,5,1
2602,2026-05-14,52,1,2
2603,2025-12-25,32,9,3
2604,2025-04-04,9,7,2
2605,2026-05-24,110,1,3
2606,2025-06-14,13,1,1
2607,2025-07-02,97,9,1
2608,2025-09-18,14,7,1
2609,2025-12-19,147,10,2
2610,2025-09-12,25,5,1
2611,2025-10-02,35,6,3
2612,2025-08-12,109,2,1
2613,2025-10-14,102,6,1
2614,2026-03-22,6,9,2
2615,2025-07-09,20,5,1
2616,2025-01-11,79,11,1
2617,2025-08-23,21,3,1
2618,2025-09-12,71,7,2
2619,2025-05-11,37,9,2
2620,2025-12-22,69,2,3
2621,2025-09-02,83,5,1
2622,2025-08-28,47,2,1
2623,2025-08-27,53,3,2
2624,2025-08-18,142,7,1
2625,2026-04-12,35,3,2
2626,2026-01-05,24,4,2
2627,2025-11-11,107,6,2
2628,2025-07-02,72,4,1
2629,2025-01-15,127,11,1
2630,2025-10-25,148,4,1
2631,2026-06-02,42,7,1
2632,2025-05-30,108,2,2
2633,2025-05-14,93,4,1
2634,2025-10-24,109,9,3
2635,2026-02-08,44,8,1
2636,2025-11-15,106,4,1
2637,2025-03-02,70,11,1
2638,2025-11-30,13,6,4
2639,2026-03-27,31,9,1
2640,2025-11-03,50,7,1
2641,2025-04-02,139,8,1
2642,2025-04-23,130,3,2
2643,2025-02-08,77,1,1
2644,2026-01-20,14,2,2
2645,2026-01-18,70,6,1
2646,2025-12-04,53,6,1
2647,2025-11-11,129,5,2
2648,2026-05-07,95,5,1
2649,2025-02-26,67,10,1
2650,2025-12-25,125,4,2
2651,2025-09-24,9,6,2
2652,2025-08-10,72,6,2
2653,2025-10-09,52,2,1
2654,2025-06-17,43,8,2
2655,2025-05-20,91,2,1
2656,2026-03-17,118,1,1
2657,2026-02-27,99,10,1
2658,2025-06-24,18,1,2
2659,2025-07-24,119,3,1
2660,2026-02-19,12,10,1
2661,2025-06-21,118,9,1
2662,2026-05-07,49,2,1
2663,2025-02-28,89,9,2
2664,2025-03-30,83,5,5
2665,2025-12-29,40,8,1
2666,2026-06-13,85,3,2
2667,2025-04-14,61,8,1
2668,2026-01-25,80,11,1
2669,2025-09-27,38,10,2
2670,2025-05-31,40,4,1
2671,2025-03-09,147,1,3
2672,2025-06-06,94,5,1
2673,2025-07-04,56,1,3
2674,2025-11-21,24,8,1
2675,2026-01-20,64,4,2
2676,2025-10-01,77,7,1
2677,2026-01-09,60,6,1
2678,2025-03-14,60,6,1
2679,2025-12-27,102,2,2
